ECS,NSC,FA,FB,NA,NB,OM,FA/NA,FB/NB
7801,-1477,11303,13344,14014,13982,9814,0.81,0.95
7801,-1462,11249,13519,13994,14168,9819,0.8,0.95
7801,-1458,11300,13459,14007,14115,9823,0.81,0.95
7801,-1482,10826,13577,13536,14246,9827,0.8,0.95
7802,-1482,11067,13168,13864,13791,9827,0.8,0.95
7801,-1452,11245,13461,13926,14111,9826,0.81,0.95
7801,-1470,11246,13464,13983,14114,9822,0.8,0.95
7801,-1462,11367,13355,14082,13985,9818,0.81,0.95
7802,-1480,11256,13495,14018,14150,9816,0.8,0.95
7802,-1467,11186,13533,13956,14187,9816,0.8,0.95
7801,-1455,11292,13343,13987,13982,9814,0.81,0.95
7801,-1461,11255,13542,13999,14208,9811,0.8,0.95
7801,-1462,11296,13511,14031,14171,9809,0.81,0.95
7802,-1471,10995,13477,13663,14131,9808,0.8,0.95
7801,-1456,11208,13039,13990,13672,9808,0.8,0.95
7801,-1485,11268,13470,14016,14124,9812,0.8,0.95
7801,-1476,11208,13497,13979,14158,9815,0.8,0.95
7802,-1478,11224,13501,13939,14161,9817,0.81,0.95
7801,-1478,11264,13511,14007,14164,9817,0.8,0.95
7802,-1456,11293,13455,14041,14108,9816,0.8,0.95
7801,-1477,11276,13410,14001,14056,9814,0.81,0.95
7801,-1460,11238,13586,14009,14246,9812,0.8,0.95
7801,-1470,11317,13467,14044,14132,9811,0.81,0.95
7801,-1472,11041,13444,13690,14106,9812,0.81,0.95
7801,-1443,11170,13385,13837,14039,9811,0.81,0.95
7801,-1456,11220,13360,13895,14001,9811,0.81,0.95
7802,-1458,11320,13446,14039,14102,9810,0.81,0.95
7801,-1471,11280,13242,13979,13877,9811,0.81,0.95
7801,-1481,11164,13253,13973,13882,9811,0.8,0.95
7801,-1455,11315,13442,14025,14091,9811,0.81,0.95
7801,-1486,11136,13593,13958,14255,9811,0.8,0.95
7801,-1465,11198,13521,13983,14176,9811,0.8,0.95
7801,-1487,11202,13554,13952,14215,9810,0.8,0.95
7801,-1459,11195,13486,13907,14149,9812,0.8,0.95
7801,-1463,11265,13521,14007,14178,9813,0.8,0.95
7801,-1462,11150,13464,13887,14116,9815,0.8,0.95
7801,-1479,11250,13467,13974,14123,9814,0.81,0.95
7801,-1474,11329,13497,14065,14154,9813,0.81,0.95
7802,-1464,11196,13540,13973,14199,9808,0.8,0.95
7801,-1478,11353,13417,14072,14066,9804,0.81,0.95
7801,-1474,11321,13424,14024,14062,9801,0.81,0.95
7801,-1482,11307,13467,14052,14123,9801,0.8,0.95
7801,-1465,11170,13579,13968,14252,9799,0.8,0.95
7801,-1484,11105,13507,13855,14157,9797,0.8,0.95
7801,-1450,11177,13094,13966,13740,9795,0.8,0.95
7801,-1476,11073,13540,13818,14203,9795,0.8,0.95
7802,-1460,11241,13479,13982,14131,9798,0.8,0.95
7801,-1451,11286,13330,13982,13968,9805,0.81,0.95
7801,-1468,11316,13429,14048,14077,9812,0.81,0.95
7801,-1456,11133,13493,13884,14151,9816,0.8,0.95
7801,-1463,11306,13498,14038,14158,9815,0.81,0.95
7801,-1456,11323,13231,14025,13862,9813,0.81,0.95
7801,-1483,11220,13429,13929,14077,9810,0.81,0.95
7801,-1454,10892,13540,13566,14200,9807,0.8,0.95
7801,-1449,11300,13329,14005,13983,9807,0.81,0.95
7801,-1459,11260,13460,14004,14120,9808,0.8,0.95
7801,-1488,11199,13452,13954,14107,9815,0.8,0.95
7801,-1464,11237,13538,14017,14196,9822,0.8,0.95
7802,-1472,11295,13505,14018,14167,9827,0.81,0.95
7801,-1456,11325,13524,14079,14180,9827,0.8,0.95
7801,-1469,11255,13565,14007,14230,9825,0.8,0.95
7801,-1463,11315,13347,14027,13980,9822,0.81,0.95
7801,-1476,11358,13294,14066,13922,9819,0.81,0.95
7801,-1477,11020,13539,13739,14202,9818,0.8,0.95
7801,-1463,11261,13412,13959,14061,9818,0.81,0.95
7801,-1460,11302,13324,14010,13960,9817,0.81,0.95
7801,-1473,11322,13376,14031,14025,9816,0.81,0.95
7801,-1451,11301,13504,14017,14164,9816,0.81,0.95
7801,-1474,11347,13502,14073,14160,9815,0.81,0.95
7801,-1494,11168,13468,13936,14118,9814,0.8,0.95
7801,-1481,11142,13184,13944,13817,9811,0.8,0.95
7801,-1461,11253,13403,13970,14042,9808,0.81,0.95
7801,-1477,11034,13531,13747,14199,9807,0.8,0.95
7801,-1473,11068,13277,13712,13904,9807,0.81,0.95
7801,-1445,11283,13311,13985,13950,9810,0.81,0.95
7801,-1460,11154,13512,13839,14174,9813,0.81,0.95
7801,-1452,11340,13417,14057,14073,9816,0.81,0.95
7801,-1476,11273,13490,14015,14160,9817,0.8,0.95
7801,-1471,11232,13494,13970,14149,9816,0.8,0.95
7801,-1460,11186,13598,13997,14269,9815,0.8,0.95
7801,-1490,11218,13577,13991,14237,9814,0.8,0.95
7801,-1467,11337,13366,14045,14005,9813,0.81,0.95
7801,-1471,11270,13489,14007,14155,9813,0.8,0.95
7801,-1455,11179,13373,13849,14016,9809,0.81,0.95
7801,-1484,11181,13161,14001,13786,9805,0.8,0.95
7801,-1453,11155,13380,13813,14033,9801,0.81,0.95
7801,-1471,11292,13499,14004,14155,9800,0.81,0.95
7801,-1457,11282,13536,14047,14200,9802,0.8,0.95
7801,-1471,11344,13273,14061,13905,9807,0.81,0.95
7801,-1457,11257,13523,14008,14184,9812,0.8,0.95
7801,-1502,11182,13481,13970,14139,9815,0.8,0.95
7801,-1486,11243,13463,13986,14112,9815,0.8,0.95
7801,-1459,11252,13539,14014,14205,9809,0.8,0.95
7801,-1452,11213,13500,13902,14166,9802,0.81,0.95
7801,-1473,11163,12953,13952,13574,9795,0.8,0.95
7801,-1473,11064,13515,13752,14176,9794,0.8,0.95
7801,-1481,11281,13433,13996,14085,9795,0.81,0.95
7801,-1461,11261,13562,14004,14231,9802,0.8,0.95
7801,-1456,11267,13498,14015,14160,9808,0.8,0.95
7801,-1467,11221,13596,14046,14264,9813,0.8,0.95
7801,-1472,11253,13512,14019,14172,9813,0.8,0.95
7801,-1458,11221,13278,13906,13916,9813,0.81,0.95
7801,-1468,11257,13530,13965,14189,9812,0.81,0.95
7801,-1461,11000,13355,13627,14000,9811,0.81,0.95
7801,-1456,11262,13419,14016,14074,9810,0.8,0.95
7801,-1443,11141,13512,13829,14180,9809,0.81,0.95
7801,-1495,11264,13462,14018,14124,9806,0.8,0.95
7801,-1459,11276,13489,14027,14150,9802,0.8,0.95
7801,-1475,11200,13539,14005,14210,9799,0.8,0.95
7801,-1460,11327,13291,14044,13924,9799,0.81,0.95
7801,-1466,11237,13527,14002,14202,9800,0.8,0.95
7801,-1464,11230,13497,14022,14158,9802,0.8,0.95
7801,-1491,11210,13528,13952,14189,9803,0.8,0.95
7801,-1472,11003,13546,13685,14208,9804,0.8,0.95
7801,-1460,11257,12988,14007,13613,9804,0.8,0.95
7801,-1463,11193,13470,13903,14128,9809,0.81,0.95
7801,-1458,11314,13445,14010,14096,9814,0.81,0.95
7801,-1475,11198,13574,14003,14230,9818,0.8,0.95
7801,-1490,11301,13517,14057,14182,9818,0.8,0.95
7801,-1457,11333,13379,14045,14021,9819,0.81,0.95
7801,-1459,11310,13404,14033,14050,9822,0.81,0.95
7801,-1464,11318,13523,14035,14191,9824,0.81,0.95
7801,-1478,11268,13458,14025,14118,9826,0.8,0.95
7801,-1471,10992,13499,13692,14155,9826,0.8,0.95
7801,-1455,11330,13493,14057,14150,9821,0.81,0.95
7801,-1453,11162,13532,13850,14193,9814,0.81,0.95
7801,-1482,11206,13497,13988,14159,9808,0.8,0.95
7801,-1471,11299,13517,14017,14178,9807,0.81,0.95
7801,-1480,11257,13455,13972,14117,9807,0.81,0.95
7801,-1469,11276,13315,13976,13944,9806,0.81,0.95
7801,-1458,11287,13494,14016,14160,9806,0.81,0.95
7801,-1487,11228,13537,14007,14202,9806,0.8,0.95
7801,-1457,11275,13544,14006,14204,9806,0.81,0.95
7801,-1496,10914,13203,13665,13830,9810,0.8,0.95
7801,-1456,11099,13066,13906,13702,9814,0.8,0.95
7801,-1455,11253,13395,13933,14038,9818,0.81,0.95
7801,-1475,11261,13519,14017,14179,9818,0.8,0.95
7801,-1462,11277,13529,14008,14193,9817,0.81,0.95
7801,-1472,11212,13578,13973,14241,9811,0.8,0.95
7801,-1455,11287,13503,14021,14162,9805,0.81,0.95
7801,-1443,11333,13404,14036,14055,9800,0.81,0.95
7801,-1488,11301,13308,13997,13942,9800,0.81,0.95
7800,-1441,11286,13464,13978,14116,9802,0.81,0.95
7801,-1472,11068,13538,13829,14195,9806,0.8,0.95
7801,-1489,11184,13075,14011,13717,9810,0.8,0.95
7801,-1463,11139,13523,13808,14184,9812,0.81,0.95
7801,-1440,11153,13497,13889,14155,9812,0.8,0.95
7801,-1447,11304,13411,14015,14040,9809,0.81,0.96
7801,-1465,11299,13439,14004,14092,9806,0.81,0.95
7801,-1449,11101,13587,13834,14251,9804,0.8,0.95
7801,-1480,11228,13558,14005,14223,9804,0.8,0.95
7801,-1467,11248,13491,14005,14145,9807,0.8,0.95
7801,-1467,11252,13549,14010,14209,9812,0.8,0.95
7800,-1475,11005,13518,13696,14181,9816,0.8,0.95
7800,-1467,11174,13180,13988,13818,9818,0.8,0.95
7800,-1450,11158,13353,13820,13995,9818,0.81,0.95
7801,-1477,11309,13473,14048,14128,9814,0.81,0.95
7801,-1461,11241,13536,14012,14201,9810,0.8,0.95
7801,-1474,11283,13509,14032,14164,9805,0.8,0.95
7801,-1458,11243,13470,13970,14130,9805,0.8,0.95
7801,-1467,11315,13380,14020,14020,9806,0.81,0.95
7801,-1462,11272,13441,14009,14098,9808,0.8,0.95
7801,-1473,11276,13506,14002,14167,9811,0.81,0.95
7801,-1484,11041,13496,13698,14148,9812,0.81,0.95
7801,-1454,11130,13054,13939,13675,9812,0.8,0.95
7800,-1454,11241,13366,13945,14001,9814,0.81,0.95
7801,-1486,11229,13432,13980,14074,9816,0.8,0.95
7801,-1460,11204,13538,13985,14203,9819,0.8,0.95
7801,-1482,11336,13319,14048,13949,9820,0.81,0.95
7801,-1469,11228,13430,14003,14071,9819,0.8,0.95
7801,-1483,11199,13572,13947,14238,9818,0.8,0.95
7800,-1459,11342,13472,14061,14125,9816,0.81,0.95
7801,-1465,11210,13486,13949,14149,9816,0.8,0.95
7801,-1468,11081,13266,13729,13900,9816,0.81,0.95
7801,-1458,11324,13432,14028,14089,9818,0.81,0.95
7801,-1461,11284,13286,13979,13919,9820,0.81,0.95
7801,-1471,11303,13413,14004,14057,9823,0.81,0.95
7801,-1446,11289,13495,13998,14158,9823,0.81,0.95
7801,-1468,11263,13371,13985,14017,9822,0.81,0.95
7801,-1487,11157,13232,13966,13856,9818,0.8,0.95
7800,-1467,11365,13368,14086,14010,9813,0.81,0.95
7801,-1453,11300,13456,14032,14111,9809,0.81,0.95
7800,-1462,11313,13373,14015,14011,9809,0.81,0.95
7801,-1474,11124,13460,13777,14119,9807,0.81,0.95
7801,-1456,11220,13488,13961,14143,9803,0.8,0.95
7801,-1447,11183,13442,13850,14101,9800,0.81,0.95
7801,-1468,11177,13551,13948,14212,9799,0.8,0.95
7801,-1470,11235,13490,13960,14152,9799,0.8,0.95
7800,-1470,11285,13512,13999,14175,9800,0.81,0.95
7801,-1458,11200,13461,13969,14108,9800,0.8,0.95
7801,-1464,11171,13597,13978,14262,9800,0.8,0.95
7801,-1456,11258,13363,13950,14000,9800,0.81,0.95
7801,-1472,11280,13495,14024,14153,9803,0.8,0.95
7800,-1459,11294,13374,13991,14017,9809,0.81,0.95
7801,-1471,11181,13141,14006,13781,9814,0.8,0.95
7800,-1456,10996,13495,13703,14152,9816,0.8,0.95
7801,-1446,11296,13473,14041,14131,9815,0.8,0.95
7801,-1460,11251,13483,13991,14140,9813,0.8,0.95
7801,-1469,11270,13548,14050,14213,9810,0.8,0.95
7800,-1480,11232,13539,13973,14199,9807,0.8,0.95
7801,-1473,11298,13319,14007,13957,9807,0.81,0.95
7800,-1477,11270,13487,13995,14150,9805,0.81,0.95
7801,-1493,11222,13536,13983,14204,9803,0.8,0.95
7801,-1459,10961,13533,13633,14195,9800,0.8,0.95
7801,-1458,11155,13189,13973,13829,9799,0.8,0.95
7801,-1463,11073,13495,13773,14161,9799,0.8,0.95
7800,-1486,11270,13465,14002,14114,9803,0.8,0.95
7800,-1481,11278,13450,14003,14104,9809,0.81,0.95
7801,-1480,11217,13483,13985,14151,9815,0.8,0.95
7800,-1466,11257,13436,13973,14085,9816,0.81,0.95
7801,-1488,11202,13557,13963,14222,9815,0.8,0.95
7801,-1463,11245,13583,13997,14250,9814,0.8,0.95
7801,-1473,11195,13550,13996,14210,9812,0.8,0.95
7801,-1474,11140,13518,13846,14180,9810,0.8,0.95
7801,-1458,11319,13345,14019,13988,9810,0.81,0.95
7800,-1450,11138,13461,13808,14117,9810,0.81,0.95
7801,-1465,11331,13393,14055,14040,9810,0.81,0.95
7801,-1461,11192,13554,13974,14220,9809,0.8,0.95
7801,-1494,11258,13431,13979,14081,9809,0.81,0.95
7800,-1452,11339,13382,14041,14030,9809,0.81,0.95
7800,-1457,11298,13439,14009,14094,9807,0.81,0.95
7801,-1467,11194,13623,14013,14288,9805,0.8,0.95
7800,-1448,11241,13533,13961,14185,9804,0.81,0.95
7801,-1475,11165,13368,13836,14005,9804,0.81,0.95
7801,-1455,11267,13390,13951,14035,9803,0.81,0.95
7801,-1465,11289,13225,13984,13855,9799,0.81,0.95
7800,-1475,11187,13523,13980,14183,9796,0.8,0.95
7800,-1476,11252,13494,14012,14148,9795,0.8,0.95
7800,-1477,11304,13467,14011,14117,9795,0.81,0.95
7801,-1477,11228,13488,13970,14149,9803,0.8,0.95
7801,-1466,11277,13369,13980,14016,9811,0.81,0.95
7801,-1467,11283,13253,13975,13878,9818,0.81,0.95
7801,-1467,11330,13375,14031,14013,9818,0.81,0.95
7800,-1461,11139,13527,13862,14185,9816,0.8,0.95
7801,-1466,11271,13232,13963,13861,9812,0.81,0.95
7801,-1458,11097,13526,13803,14188,9809,0.8,0.95
7800,-1479,11227,13278,13910,13906,9807,0.81,0.95
7801,-1474,11279,13503,13999,14160,9807,0.81,0.95
7800,-1484,11215,13576,14012,14233,9806,0.8,0.95
7800,-1466,11309,13374,14031,14010,9805,0.81,0.95
7801,-1473,11240,13573,14017,14244,9804,0.8,0.95
7800,-1458,11311,13309,14016,13941,9804,0.81,0.95
7801,-1469,11250,13557,14012,14221,9807,0.8,0.95
7801,-1475,11133,13372,13786,14011,9816,0.81,0.95
7801,-1449,11323,12723,14033,13324,9824,0.81,0.95
7801,-1457,11271,13497,13965,14151,9829,0.81,0.95
7800,-1489,11220,13500,13961,14153,9829,0.8,0.95
7801,-1461,11301,13436,14024,14086,9829,0.81,0.95
7800,-1485,11269,13432,14002,14085,9829,0.8,0.95
7801,-1449,11240,13498,13977,14152,9829,0.8,0.95
7800,-1471,11246,13527,13993,14198,9829,0.8,0.95
7801,-1463,11248,13535,14008,14199,9827,0.8,0.95
7800,-1463,11302,13480,14053,14141,9819,0.8,0.95
7801,-1461,11000,13470,13665,14127,9811,0.8,0.95
7800,-1463,11200,13009,13989,13644,9804,0.8,0.95
7801,-1468,11107,13434,13776,14091,9804,0.81,0.95
7800,-1446,11240,13520,13967,14172,9807,0.8,0.95
7800,-1474,11248,13523,14032,14180,9810,0.8,0.95
7801,-1483,11344,13425,14054,14079,9813,0.81,0.95
7801,-1467,11318,13302,14027,13942,9814,0.81,0.95
7800,-1466,11332,13423,14036,14073,9815,0.81,0.95
7800,-1465,11266,13532,14013,14190,9816,0.8,0.95
7801,-1471,11240,13500,14009,14158,9817,0.8,0.95
7800,-1471,10945,13346,13551,13982,9818,0.81,0.95
7801,-1465,11179,12967,13987,13583,9818,0.8,0.95
7801,-1453,11159,13492,13866,14147,9818,0.8,0.95
7801,-1465,11212,13479,13996,14133,9817,0.8,0.95
7801,-1442,11256,13484,13956,14142,9816,0.81,0.95
7800,-1472,11225,13564,14003,14232,9815,0.8,0.95
7800,-1467,11206,13534,13988,14197,9815,0.8,0.95
7800,-1483,11338,13236,14046,13867,9790,0.81,0.95
7800,-1472,11280,13542,14033,14194,9765,0.8,0.95
7801,-1484,11293,13494,14040,14145,9740,0.8,0.95
7801,-1453,10953,13305,13561,13942,9740,0.81,0.95
7801,-1455,11243,13532,13984,14194,9751,0.8,0.95
7801,-1459,11234,13491,13950,14148,9776,0.81,0.95
7800,-1454,11283,13488,14003,14144,9801,0.81,0.95
7801,-1457,11247,13449,13989,14094,9817,0.8,0.95
7800,-1463,11314,13442,14018,14096,9817,0.81,0.95
7800,-1472,11198,13560,13982,14221,9817,0.8,0.95
7800,-1491,11349,13424,14058,14081,9816,0.81,0.95
7800,-1466,11312,13502,14022,14165,9816,0.81,0.95
7801,-1478,11187,13548,13941,14209,9816,0.8,0.95
7801,-1464,11074,13551,13777,14219,9815,0.8,0.95
7800,-1441,11289,13491,14015,14151,9815,0.81,0.95
7801,-1448,11114,13494,13769,14157,9814,0.81,0.95
7800,-1472,11349,13318,14067,13957,9813,0.81,0.95
7800,-1459,11253,13477,13969,14134,9813,0.81,0.95
7800,-1463,11295,13498,14071,14157,9811,0.8,0.95
7800,-1462,11291,13462,14021,14120,9808,0.81,0.95
7800,-1451,11259,13573,14022,14231,9805,0.8,0.95
7800,-1455,11312,13432,14029,14088,9804,0.81,0.95
7801,-1469,11258,13430,13986,14093,9804,0.8,0.95
7801,-1480,11130,13510,13831,14167,9805,0.8,0.95
7800,-1452,11223,13132,13959,13777,9806,0.8,0.95
7800,-1464,11182,13572,13921,14234,9806,0.8,0.95
7801,-1462,11237,13492,13971,14144,9807,0.8,0.95
7800,-1464,11245,13485,13953,14149,9807,0.81,0.95
7801,-1469,11275,13487,13988,14152,9808,0.81,0.95
7800,-1457,11336,13410,14053,14063,9808,0.81,0.95
7800,-1467,11300,13468,14006,14121,9808,0.81,0.95
7800,-1477,11306,13337,14008,13974,9808,0.81,0.95
7801,-1468,11287,13447,13998,14099,9809,0.81,0.95
7801,-1467,11020,13241,13654,13873,9810,0.81,0.95
7800,-1452,11287,13213,13989,13859,9810,0.81,0.95
7800,-1464,11346,13438,14046,14099,9810,0.81,0.95
7800,-1458,11323,13468,14032,14125,9812,0.81,0.95
7801,-1477,11276,13448,14009,14100,9814,0.8,0.95
7801,-1458,11340,13500,14072,14167,9816,0.81,0.95
7800,-1452,11275,13470,13980,14112,9817,0.81,0.95
7800,-1491,11125,13205,13934,13839,9817,0.8,0.95
7800,-1475,11203,13600,13999,14256,9819,0.8,0.95
7801,-1479,11229,13497,13985,14159,9822,0.8,0.95
7800,-1461,10950,13532,13630,14188,9825,0.8,0.95
7800,-1466,11152,13086,13954,13706,9825,0.8,0.95
7801,-1471,11121,13542,13867,14203,9823,0.8,0.95
7800,-1450,11317,13461,14022,14121,9820,0.81,0.95
7800,-1449,11270,13540,14016,14197,9816,0.8,0.95
7800,-1475,11258,13548,14040,14207,9813,0.8,0.95
7801,-1459,11249,13520,14017,14178,9813,0.8,0.95
7801,-1463,11196,13556,13920,14223,9810,0.8,0.95
7801,-1460,11322,13249,14030,13877,9806,0.81,0.95
7801,-1459,11300,13516,14049,14179,9803,0.8,0.95
7800,-1464,11147,13528,13859,14192,9802,0.8,0.95
7800,-1483,11170,13129,13990,13752,9803,0.8,0.95
7800,-1466,11219,13311,13898,13953,9803,0.81,0.95
7801,-1467,11204,13573,13990,14223,9804,0.8,0.95
7801,-1471,11218,13551,13996,14199,9804,0.8,0.95
7800,-1485,11298,13389,13998,14043,9804,0.81,0.95
7800,-1459,11284,13426,14001,14075,9803,0.81,0.95
7800,-1466,11278,13437,13972,14087,9801,0.81,0.95
7800,-1473,11236,13470,13976,14113,9799,0.8,0.95
7800,-1450,11259,13521,14010,14180,9799,0.8,0.95
7801,-1469,11212,13338,13885,13987,9801,0.81,0.95
7800,-1478,11282,13305,13978,13947,9809,0.81,0.95
7801,-1462,11293,13368,13995,14009,9817,0.81,0.95
7801,-1485,11238,13501,13993,14155,9824,0.8,0.95
7800,-1452,11221,13463,13926,14122,9824,0.81,0.95
7800,-1450,11265,13508,13978,14169,9823,0.81,0.95
7801,-1469,11240,13552,14015,14218,9822,0.8,0.95
7800,-1458,11337,13348,14044,13988,9821,0.81,0.95
7800,-1474,11246,13558,14024,14219,9820,0.8,0.95
7800,-1465,11295,13426,14002,14076,9820,0.81,0.95
7800,-1462,11190,13547,13889,14205,9818,0.81,0.95
7801,-1468,11177,12940,13963,13562,9816,0.8,0.95
7800,-1490,11042,13531,13815,14189,9815,0.8,0.95
7801,-1495,11260,13504,13990,14165,9814,0.8,0.95
7800,-1450,11299,13444,13995,14095,9815,0.81,0.95
7800,-1492,11234,13493,13991,14154,9815,0.8,0.95
7800,-1447,11287,13551,13998,14208,9816,0.81,0.95
7801,-1460,11287,13450,13981,14097,9817,0.81,0.95
7801,-1464,11246,13519,13988,14174,9817,0.8,0.95
7801,-1481,11219,13562,14031,14217,9820,0.8,0.95
7800,-1488,10840,13220,13564,13855,9822,0.8,0.95
7800,-1442,11240,13412,13956,14067,9823,0.81,0.95
7800,-1452,11246,13319,13931,13961,9823,0.81,0.95
7800,-1467,11208,13481,13951,14140,9821,0.8,0.95
7801,-1456,11151,13511,13891,14165,9816,0.8,0.95
7800,-1475,11249,13487,13965,14140,9811,0.81,0.95
7800,-1466,11235,13493,13971,14153,9808,0.8,0.95
7800,-1459,11300,13470,14025,14119,9807,0.81,0.95
7800,-1458,11256,13516,14019,14170,9810,0.8,0.95
7801,-1463,11225,13506,13962,14162,9813,0.8,0.95
7801,-1472,11047,13511,13763,14165,9817,0.8,0.95
7800,-1460,11273,13473,13982,14132,9817,0.81,0.95
7800,-1454,11327,13404,14044,14049,9815,0.81,0.95
7800,-1455,11257,13493,13997,14151,9811,0.8,0.95
7800,-1459,11229,13462,13946,14113,9806,0.81,0.95
7801,-1463,11328,13449,14036,14107,9804,0.81,0.95
7800,-1455,11253,13422,13988,14063,9804,0.8,0.95
7800,-1456,11287,13509,14055,14172,9807,0.8,0.95
7800,-1463,11320,13383,14031,14027,9811,0.81,0.95
7801,-1475,11257,13541,14034,14200,9815,0.8,0.95
7801,-1480,11010,13204,13645,13834,9816,0.81,0.95
7800,-1447,11310,13337,14016,13993,9816,0.81,0.95
7800,-1467,11179,13228,14001,13863,9817,0.8,0.95
7800,-1469,11174,13575,13981,14234,9818,0.8,0.95
7800,-1478,11222,13554,13975,14219,9818,0.8,0.95
7800,-1471,11247,13534,13996,14190,9818,0.8,0.95
7801,-1490,11227,13527,14008,14189,9816,0.8,0.95
7800,-1471,11270,13481,13999,14142,9812,0.81,0.95
7800,-1472,11264,13488,13998,14140,9808,0.8,0.95
7801,-1442,11256,13533,14017,14192,9807,0.8,0.95
7800,-1485,11108,13532,13840,14185,9807,0.8,0.95
7800,-1446,11268,13306,13968,13952,9808,0.81,0.95
7800,-1463,11072,13566,13790,14233,9810,0.8,0.95
7801,-1477,11232,13508,13974,14170,9811,0.8,0.95
7800,-1458,11361,13327,14077,13958,9812,0.81,0.95
7800,-1473,11345,13345,14076,13985,9812,0.81,0.95
7800,-1453,11236,13524,14012,14177,9813,0.8,0.95
7801,-1476,11209,13558,14000,14218,9813,0.8,0.95
7800,-1461,11266,13509,13959,14169,9813,0.81,0.95
7800,-1467,11272,13460,13985,14124,9813,0.81,0.95
7801,-1460,11205,13464,13900,14109,9813,0.81,0.95
7801,-1472,11200,12852,13928,13459,9813,0.8,0.95
7800,-1448,11078,13551,13793,14215,9813,0.8,0.95
7801,-1473,11245,13468,13931,14123,9813,0.81,0.95
7800,-1459,11260,13459,14022,14111,9811,0.8,0.95
7800,-1468,11205,13539,13937,14196,9809,0.8,0.95
7800,-1464,11277,13406,14005,14047,9806,0.81,0.95
7801,-1446,11277,13514,14023,14178,9804,0.8,0.95
7800,-1457,11329,13386,14034,14026,9804,0.81,0.95
7800,-1485,11207,13582,14011,14241,9809,0.8,0.95
7800,-1475,11007,13385,13669,14032,9815,0.81,0.95
7800,-1446,11198,13471,13917,14129,9821,0.8,0.95
7800,-1455,11230,13484,13910,14143,9822,0.81,0.95
7800,-1465,11299,13554,14021,14209,9821,0.81,0.95
7801,-1460,11281,13492,13999,14154,9817,0.81,0.95
7801,-1484,11193,13557,13970,14220,9813,0.8,0.95
7800,-1481,11328,13275,14039,13911,9811,0.81,0.95
7800,-1490,11109,13204,13912,13831,9811,0.8,0.95
7800,-1471,11232,13356,13951,13992,9809,0.81,0.95
7800,-1476,11235,13566,13995,14230,9807,0.8,0.95
7800,-1470,11086,13352,13744,13990,9805,0.81,0.95
7801,-1458,11240,13506,13969,14169,9805,0.8,0.95
7800,-1460,11146,13498,13834,14166,9805,0.81,0.95
7801,-1459,11245,13495,13978,14157,9805,0.8,0.95
7800,-1444,11213,13485,13910,14145,9804,0.81,0.95
7801,-1478,11228,13366,13951,14006,9804,0.8,0.95
7800,-1470,11291,13220,13996,13846,9804,0.81,0.95
7800,-1490,11193,13539,13987,14201,9805,0.8,0.95
7800,-1473,11196,13591,14011,14261,9807,0.8,0.95
7800,-1474,11255,13459,13976,14107,9808,0.81,0.95
7800,-1457,11099,13512,13799,14165,9809,0.8,0.95
7800,-1471,11204,13125,13990,13762,9810,0.8,0.95
7800,-1475,11229,13336,13897,13977,9812,0.81,0.95
7801,-1456,11280,13506,14014,14168,9814,0.8,0.95
7800,-1460,11292,13521,13991,14181,9816,0.81,0.95
7800,-1461,11327,13518,14036,14180,9816,0.81,0.95
7800,-1458,11316,13432,14013,14081,9815,0.81,0.95
7800,-1472,11276,13452,14025,14102,9814,0.8,0.95
7800,-1478,11271,13510,14042,14158,9813,0.8,0.95
7800,-1475,11276,13531,14020,14194,9813,0.8,0.95
7801,-1459,10845,13523,13500,14185,9813,0.8,0.95
7800,-1454,11313,13386,14011,14036,9812,0.81,0.95
7800,-1491,11231,13495,13949,14159,9811,0.81,0.95
7800,-1478,11259,13216,13954,13841,9810,0.81,0.95
7801,-1464,11313,13332,14018,13971,9809,0.81,0.95
7800,-1482,11251,13461,13998,14118,9809,0.8,0.95
7800,-1474,11144,13233,13950,13859,9808,0.8,0.95
7800,-1456,11344,13472,14051,14122,9807,0.81,0.95
7800,-1454,11290,13483,14028,14131,9806,0.8,0.95
7800,-1456,11286,13503,14027,14168,9807,0.8,0.95
7801,-1476,11227,13501,13952,14153,9807,0.8,0.95
7800,-1461,11322,13354,14029,14004,9808,0.81,0.95
